ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.153397,-0.586609,9.646423,-2.59E-4,-2.75E-4,-3.81E-4,-9.3063,33.6838,-37.1811,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,376598,2021-06-14 12:06:53:100
-1.124664,-0.586609,9.651199,0.001251,0.002121,-1.22E-4,-9.0424,33.9249,-37.6816,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,377097,2021-06-14 12:06:53:599
-1.991363,-7.060531,15.234482,2.272293,1.28923,1.133591,-12.4741,40.1733,-23.6282,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,377597,2021-06-14 12:06:54:099
1.078003,4.225739,5.308121,0.368225,0.121246,-0.364441,2.5681,20.4788,-53.6652,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,378098,2021-06-14 12:06:54:600
-0.875671,4.905686,7.73584,-0.282745,-0.086655,-0.142502,0.4578,13.0127,-56.8375,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 31,378598,2021-06-14 12:06:55:100
-1.450287,4.599228,9.560226,-0.895721,-0.289062,0.079697,-2.1805,19.9844,-54.4098,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 31,379099,2021-06-14 12:06:55:601
1.427551,2.54979,10.000763,-0.559799,-0.672729,-0.360611,-10.3607,26.7014,-47.8439,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 31,379598,2021-06-14 12:06:56:100
1.461075,1.194672,8.96167,-0.512482,0.254852,0.116882,-15.9012,30.2963,-41.8167,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 31,380098,2021-06-14 12:06:56:600
0.656616,1.30481,7.40065,-1.284882,-0.064117,0.340591,-10.6262,33.1985,-36.824,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,380597,2021-06-14 12:06:57:099
1.197708,-0.419022,1.865265,0.357132,0.189346,0.021194,6.2592,33.7265,-39.0305,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,381097,2021-06-14 12:06:57:599
-0.808639,-0.337616,9.679932,9.2E-5,-3.66E-4,5.04E-4,4.9408,33.4824,-38.2065,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,381598,2021-06-14 12:06:58:100
-0.822998,-0.342407,9.670364,-1.83E-4,-9.0E-4,-1.98E-4,5.2048,33.7235,-38.2019,26.881195,88.8045,125.5212,NaN,0.0,25.728,,16 / 32,382097,2021-06-14 12:06:58:599
-0.794266,-0.337616,9.675156,-3.51E-4,3.51E-4,-5.65E-4,5.4672,33.2428,-38.0753,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,382599,2021-06-14 12:06:59:101
-0.794266,-0.308884,9.675156,1.83E-4,-2.75E-4,-2.9E-4,5.2048,32.7606,-38.0402,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,383098,2021-06-14 12:06:59:600
-0.799057,-0.323257,9.675156,0.0,1.68E-4,6.1E-5,5.4672,34.2056,-37.7289,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,383598,2021-06-14 12:07:00:100
-0.813415,-0.318466,9.689514,-5.34E-4,-3.66E-4,4.12E-4,5.2048,33.7235,-39.7202,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,384098,2021-06-14 12:07:00:600
-0.827789,-0.332825,9.699097,-3.51E-4,7.6E-5,6.1E-5,4.9408,33.0002,-38.6337,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,384599,2021-06-14 12:07:01:101
-0.827789,-0.323257,9.679932,5.34E-4,-1.07E-4,-1.22E-4,5.4672,33.2428,-38.5818,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,385098,2021-06-14 12:07:01:600
-0.813415,-0.337616,9.684723,-2.59E-4,-7.17E-4,-3.1E-5,5.2032,33.9645,-39.2548,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,385597,2021-06-14 12:07:02:099
-0.803848,-0.308884,9.684723,1.83E-4,2.59E-4,6.1E-5,5.2048,33.7235,-37.1887,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,386098,2021-06-14 12:07:02:600
-0.813415,-0.347198,9.660782,-7.02E-4,-5.49E-4,2.44E-4,5.7312,32.5211,-37.9089,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,386597,2021-06-14 12:07:03:099
2.184113,-0.299301,9.181946,-0.042435,-1.642731,0.190567,-4.5578,33.2153,-36.7813,26.881195,88.8045,125.5212,NaN,0.0,25.728,,17 / 32,387097,2021-06-14 12:07:03:599
-2.455841,-0.471695,6.294541,1.529984,-0.550751,0.047729,12.0636,31.5765,-39.1785,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,387599,2021-06-14 12:07:04:101
-2.283462,1.84111,9.512344,-0.430191,-0.812271,-0.216278,9.1629,28.1982,-44.1833,26.881195,88.8045,125.5212,NaN,0.0,25.728,,15 / 32,388097,2021-06-14 12:07:04:599
0.244812,0.672745,9.708664,1.192123,0.29808,-0.034729,-3.5019,29.3671,-44.5618,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,388598,2021-06-14 12:07:05:100
0.580002,2.923294,7.309677,0.49765,0.245712,0.050751,0.4562,24.5651,-50.6638,26.881195,88.8045,125.5212,NaN,0.0,25.728,,13 / 32,389098,2021-06-14 12:07:05:600
